MS SubClass,Lot Frontage,Lot Area,Street,Lot Shape,Land Slope,Overall Qual,Overall Cond,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,2nd Flr SF,Low Qual Fin SF,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice,EQ_EC,BQ_BC
20,92.0,11932,1,4,3,8,5,2008,186.0,4,3,4,3,1,1,0.0,1,0.0,1580.0,1580.0,5,0,0,0.0,0.0,2,0,3,1,7,0,2008.0,830.0,3,3,0,24,0,0,0,0,0,6,2008,235128,12,12
20,40.0,14330,1,3,3,5,6,2001,0.0,3,3,3,3,1,3,88.0,5,596.0,180.0,864.0,3,0,0,1.0,0.0,2,0,2,1,5,0,1975.0,440.0,3,3,140,0,239,0,227,0,0,8,2008,163000,9,9
160,24.0,2308,1,4,3,6,5,1974,0.0,3,3,3,3,1,5,257.0,3,495.0,103.0,855.0,3,467,0,0.0,1.0,2,1,3,1,6,1,1974.0,440.0,3,3,260,0,0,0,0,0,0,6,2009,147000,9,9
70,50.0,2500,1,4,3,7,8,2005,0.0,4,3,3,3,1,5,299.0,1,0.0,611.0,910.0,5,910,0,1.0,0.0,1,1,4,1,7,1,1915.0,164.0,2,2,0,0,0,0,0,0,0,6,2009,155000,12,9
20,50.0,8049,1,3,3,7,5,1990,54.0,3,3,4,3,1,5,1053.0,1,0.0,256.0,1309.0,3,0,0,1.0,0.0,2,0,2,1,6,1,1990.0,484.0,4,4,0,58,0,0,90,0,0,7,2006,180000,9,12
80,73.0,9590,1,3,3,7,5,2003,442.0,4,3,5,3,3,6,786.0,1,0.0,82.0,868.0,5,0,0,1.0,0.0,2,0,3,1,6,1,2003.0,438.0,3,3,160,22,0,0,0,0,0,5,2007,187500,12,15
80,72.0,7200,1,4,3,6,6,1976,255.0,3,3,3,3,3,5,631.0,1,0.0,410.0,1041.0,5,0,0,1.0,0.0,1,0,3,1,6,1,1977.0,352.0,3,3,296,0,0,0,0,0,0,10,2009,125000,9,9
50,86.0,11500,1,3,3,7,7,1987,0.0,4,3,4,3,1,3,223.0,1,0.0,794.0,1017.0,4,1037,0,0.0,0.0,1,1,3,1,6,1,1936.0,180.0,2,3,0,0,0,0,322,0,0,6,2006,250000,12,12
30,60.0,6756,1,4,3,5,6,1950,0.0,3,3,3,4,1,1,0.0,1,0.0,481.0,481.0,3,0,0,0.0,0.0,1,0,2,1,5,0,1930.0,200.0,2,3,0,0,96,0,0,0,0,9,2008,78000,9,12
20,93.0,12030,1,4,3,8,5,2007,254.0,5,3,5,3,1,1,0.0,1,0.0,1694.0,1694.0,5,0,0,0.0,0.0,2,0,3,1,7,0,2007.0,818.0,3,3,168,228,0,0,0,0,0,12,2007,318000,15,15
60,80.0,9554,1,3,3,8,5,1994,125.0,4,3,4,3,1,6,380.0,1,0.0,397.0,777.0,5,846,0,0.0,0.0,2,1,3,1,8,1,1993.0,471.0,3,3,182,81,0,0,0,0,0,9,2006,215000,12,12
20,104.0,11361,1,4,3,6,5,1976,160.0,3,3,4,3,1,5,644.0,1,0.0,549.0,1193.0,3,0,0,0.0,1.0,2,0,3,1,7,1,1976.0,478.0,3,3,0,0,0,0,189,0,0,5,2008,180000,9,12
20,47.0,12416,1,3,3,6,5,1986,132.0,3,3,4,2,1,5,1398.0,2,208.0,0.0,1606.0,3,0,0,1.0,0.0,2,0,3,1,7,1,1986.0,616.0,3,3,192,0,0,0,0,0,0,11,2008,184000,9,8
20,80.0,9600,1,4,3,5,6,1959,132.0,3,3,3,3,1,5,991.0,1,0.0,50.0,1041.0,5,0,0,1.0,0.0,1,0,3,1,6,0,1959.0,270.0,3,3,224,88,0,0,0,0,0,7,2009,124500,9,9
90,70.0,8267,1,4,3,5,5,1958,0.0,3,3,3,3,1,1,0.0,1,0.0,1604.0,1604.0,3,0,0,0.0,0.0,2,0,4,2,8,0,1958.0,576.0,3,3,42,0,0,0,0,0,0,3,2010,135000,9,9
50,50.0,6000,1,4,3,6,7,1989,0.0,3,3,3,3,1,5,521.0,1,0.0,460.0,981.0,5,658,0,0.0,0.0,1,1,3,1,6,1,1940.0,240.0,3,3,0,11,0,0,0,0,0,7,2008,164900,9,9
20,80.0,9600,1,4,3,7,5,1969,168.0,3,3,3,3,1,1,0.0,1,0.0,1164.0,1164.0,3,0,0,0.0,0.0,1,1,3,1,6,0,1969.0,528.0,3,3,0,0,0,0,0,0,0,7,2006,140000,9,9
20,71.0,7350,1,4,3,5,6,1958,0.0,3,3,3,3,1,1,0.0,1,0.0,1041.0,1041.0,4,0,0,0.0,0.0,1,0,3,1,6,0,1958.0,294.0,3,3,0,0,0,0,0,0,0,3,2009,128000,9,9
50,63.0,4347,1,4,3,6,8,1950,0.0,4,3,4,4,1,1,0.0,1,0.0,796.0,796.0,5,784,0,0.0,0.0,1,0,3,1,7,0,1910.0,228.0,2,2,0,182,0,0,0,0,0,6,2008,127500,12,16
20,80.0,9600,1,4,3,5,8,2006,0.0,3,4,3,3,1,4,32.0,3,308.0,232.0,572.0,4,0,0,1.0,0.0,1,0,3,1,7,1,1950.0,264.0,3,3,0,192,0,0,0,0,0,9,2008,141500,12,9
60,98.0,12256,1,3,3,8,5,1995,362.0,4,3,5,3,3,6,1032.0,1,0.0,431.0,1463.0,5,1122,0,1.0,0.0,2,1,3,1,9,2,1994.0,712.0,3,3,186,32,0,0,0,0,0,4,2010,325000,12,15
20,80.0,9547,1,4,3,7,6,1993,112.0,3,3,4,3,1,1,0.0,1,0.0,1594.0,1594.0,5,0,0,0.0,0.0,2,0,2,1,6,1,1993.0,472.0,3,3,190,80,0,0,0,0,0,7,2007,188500,9,12
20,60.0,7200,1,4,3,6,5,2006,68.0,4,3,4,3,1,6,905.0,1,0.0,357.0,1262.0,4,0,0,0.0,0.0,2,0,2,1,5,0,2006.0,572.0,3,3,0,120,0,0,0,0,0,5,2006,185000,12,12
70,60.0,3600,1,4,3,6,7,2007,0.0,3,3,3,3,1,1,0.0,1,0.0,624.0,624.0,5,624,0,1.0,0.0,1,0,3,1,5,1,1917.0,280.0,3,3,0,103,0,0,0,0,0,5,2009,119000,9,9
160,21.0,1680,1,4,3,5,5,1971,142.0,3,3,3,3,1,1,0.0,1,0.0,630.0,630.0,3,672,0,0.0,0.0,2,1,3,1,6,0,1991.0,280.0,3,3,0,0,0,0,0,0,0,5,2009,112000,9,9
120,37.0,3316,1,3,3,8,5,2005,0.0,4,3,4,3,1,6,1039.0,1,0.0,208.0,1247.0,5,0,0,1.0,0.0,1,1,1,1,4,1,2005.0,550.0,3,3,0,84,0,0,0,0,0,4,2006,197000,12,12
60,72.0,16387,1,3,3,9,5,2006,215.0,4,3,5,4,1,6,1369.0,1,0.0,369.0,1738.0,4,851,0,1.0,0.0,2,1,4,1,11,1,2006.0,831.0,3,3,0,0,0,0,0,0,0,8,2006,412083,12,20
120,48.0,3242,1,4,3,7,5,2003,235.0,4,3,4,3,1,6,1000.0,1,0.0,405.0,1405.0,5,0,0,1.0,0.0,2,0,2,1,6,1,2003.0,478.0,3,3,136,36,0,0,0,0,0,3,2007,200000,12,12
80,64.0,8991,1,3,3,7,6,1976,130.0,3,3,4,3,4,6,624.0,3,604.0,0.0,1228.0,3,0,0,0.0,1.0,2,0,3,1,5,1,1976.0,585.0,3,3,407,36,0,0,0,0,0,2,2007,174000,9,12
20,80.0,8000,1,4,3,5,5,1960,0.0,3,3,3,3,1,4,1098.0,3,154.0,125.0,1377.0,3,0,0,1.0,0.0,1,0,3,1,6,2,1965.0,351.0,3,3,0,0,0,0,0,0,0,11,2007,156500,9,9
60,75.0,11404,1,3,3,7,5,1999,202.0,4,3,4,3,3,5,252.0,1,0.0,901.0,1153.0,5,878,0,0.0,0.0,2,1,3,1,8,1,1998.0,541.0,3,3,192,84,0,0,0,0,0,7,2008,222500,12,12
60,72.0,8229,1,3,3,6,5,2007,22.0,4,3,4,3,3,1,0.0,1,0.0,752.0,752.0,5,752,0,0.0,0.0,2,1,3,1,6,0,2007.0,440.0,3,3,100,32,0,0,0,0,0,12,2007,166000,12,12
30,56.0,3153,1,4,3,5,6,1990,0.0,3,3,3,3,1,1,0.0,1,0.0,967.0,967.0,4,0,0,0.0,0.0,1,0,2,1,5,1,1920.0,180.0,2,3,0,0,26,0,0,0,0,7,2007,99900,9,9
20,84.0,11096,1,4,3,8,5,2006,0.0,4,3,4,3,3,6,24.0,1,0.0,1632.0,1656.0,5,0,0,0.0,0.0,2,0,3,1,7,0,2006.0,826.0,3,3,0,146,0,0,0,0,0,7,2007,249700,12,12
20,80.0,14000,1,4,3,6,8,2004,0.0,3,4,3,3,1,1,0.0,1,0.0,1092.0,1092.0,5,0,0,0.0,1.0,1,0,3,1,6,1,1950.0,300.0,3,3,0,36,0,0,0,0,0,8,2009,158500,12,9
90,70.0,8393,1,4,3,5,5,2005,122.0,3,3,3,3,1,2,528.0,1,0.0,1098.0,1626.0,5,0,0,0.0,0.0,2,0,4,2,8,0,2005.0,588.0,3,3,272,54,0,0,0,0,0,6,2006,145000,9,9
90,60.0,12900,1,4,3,4,4,1969,0.0,3,3,4,3,3,6,1198.0,1,0.0,0.0,1198.0,3,0,0,2.0,0.0,0,2,0,2,6,0,1969.0,400.0,2,3,120,0,0,0,0,0,0,1,2008,108959,9,12
90,70.0,8078,1,4,3,5,5,1958,260.0,3,3,3,3,1,1,0.0,1,0.0,1560.0,1560.0,3,0,0,0.0,0.0,2,0,4,2,8,0,1958.0,484.0,3,3,0,0,0,0,0,0,0,12,2007,128600,9,9
20,39.0,16300,1,3,3,5,4,1977,0.0,3,3,4,3,3,3,60.0,4,417.0,399.0,876.0,3,0,0,1.0,0.0,1,0,3,1,5,0,1977.0,308.0,3,3,0,0,0,0,0,0,0,1,2007,130000,9,12
20,100.0,21750,1,4,2,5,5,1954,0.0,3,3,3,3,1,1,0.0,1,0.0,988.0,988.0,5,0,0,0.0,0.0,1,0,2,1,4,0,1954.0,520.0,3,3,0,0,0,0,0,0,0,2,2008,113000,9,9
20,70.0,9116,1,4,3,8,5,2001,0.0,4,3,5,3,1,1,0.0,1,0.0,1491.0,1491.0,5,0,0,0.0,0.0,2,0,3,1,7,0,2001.0,490.0,3,3,120,100,0,0,0,0,0,5,2006,209000,12,15
80,125.0,14419,1,3,3,7,5,1989,310.0,3,3,4,3,4,6,904.0,5,624.0,117.0,1645.0,5,0,0,2.0,0.0,2,1,3,1,7,1,1987.0,578.0,3,3,224,238,0,0,0,0,0,7,2009,213500,9,12
20,67.0,13070,1,4,3,5,5,1951,0.0,3,3,3,3,1,3,308.0,1,0.0,323.0,631.0,3,0,0,0.0,0.0,1,0,2,1,5,0,1951.0,480.0,3,3,0,0,0,0,255,0,0,10,2009,126000,9,9
20,73.0,9855,1,4,3,6,5,1956,0.0,3,3,3,3,1,1,0.0,1,0.0,1436.0,1436.0,2,0,0,0.0,0.0,1,0,3,1,7,1,1956.0,480.0,3,3,0,0,0,0,0,0,0,11,2009,127500,9,9
120,60.0,8118,1,4,3,9,5,2007,178.0,5,3,5,3,4,6,1034.0,1,0.0,676.0,1710.0,5,0,0,1.0,0.0,2,0,2,1,6,1,2007.0,557.0,3,3,156,48,0,0,0,0,0,7,2008,334000,15,15
20,60.0,6600,1,4,3,5,5,1962,0.0,3,3,3,3,1,5,110.0,4,442.0,312.0,864.0,4,0,0,0.0,0.0,1,0,2,1,5,0,1962.0,294.0,3,3,58,0,0,0,0,0,0,12,2007,125500,9,9
60,63.0,8199,1,4,3,7,5,2005,0.0,4,3,4,3,3,6,648.0,1,0.0,80.0,728.0,5,728,0,1.0,0.0,2,1,3,1,7,1,2005.0,410.0,3,3,36,18,0,0,0,0,0,10,2008,189000,12,12
80,100.0,14330,1,3,3,7,4,1974,145.0,4,2,4,3,4,5,1023.0,4,497.0,228.0,1748.0,4,495,0,1.0,2.0,2,0,3,1,9,4,1974.0,550.0,3,3,641,100,0,0,0,800,0,1,2006,260000,8,12
60,68.0,10769,1,3,3,8,5,2007,0.0,4,3,4,3,3,6,20.0,1,0.0,846.0,866.0,5,902,0,0.0,0.0,2,1,3,1,7,0,2007.0,578.0,3,3,144,105,0,0,0,0,0,4,2009,212000,12,12
85,57.0,8846,1,3,3,5,5,1996,0.0,4,3,4,3,3,6,298.0,1,0.0,572.0,870.0,5,0,0,0.0,0.0,1,0,2,1,5,0,1998.0,576.0,3,3,0,0,0,0,0,0,0,7,2006,148000,12,12
190,69.0,9142,1,4,3,5,5,2006,0.0,3,2,2,3,1,1,0.0,1,0.0,797.0,797.0,3,797,0,0.0,0.0,2,0,4,2,10,0,1950.0,420.0,2,1,192,0,60,0,0,0,0,2,2008,139500,6,6
50,50.0,6060,1,4,3,4,5,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,732.0,732.0,4,351,0,0.0,0.0,1,0,3,1,4,0,1979.0,264.0,3,3,0,0,140,0,0,0,0,6,2007,100000,9,9
20,58.0,10172,1,3,3,5,7,2003,0.0,3,3,3,3,1,5,441.0,1,0.0,423.0,864.0,5,0,0,1.0,0.0,1,0,3,1,5,0,1968.0,288.0,3,3,0,120,0,0,0,0,0,10,2006,126500,9,9
60,86.0,10380,1,3,3,7,5,1987,172.0,4,3,3,3,4,2,28.0,5,1474.0,0.0,1502.0,5,1177,0,1.0,0.0,2,1,4,1,8,1,1987.0,576.0,3,3,201,96,0,0,0,0,0,8,2007,301000,12,9
60,69.0,9337,1,3,3,6,5,1997,0.0,3,4,4,3,1,6,648.0,1,0.0,176.0,824.0,5,881,0,1.0,0.0,2,1,3,1,7,0,1997.0,684.0,3,3,0,162,0,0,0,0,0,5,2007,204750,12,12
190,60.0,9600,1,4,3,5,5,1960,0.0,3,3,3,3,1,3,234.0,1,0.0,739.0,973.0,3,973,0,0.0,0.0,2,0,4,2,10,0,1930.0,393.0,3,3,0,0,219,0,0,0,0,4,2008,130000,9,9
60,72.0,8640,1,4,3,5,5,1968,300.0,3,3,4,2,2,5,361.0,3,483.0,56.0,900.0,5,886,0,1.0,0.0,1,1,4,1,7,0,1968.0,530.0,3,3,0,60,0,0,270,0,455,6,2006,155000,9,8
20,70.0,7931,1,4,3,5,6,1960,0.0,3,3,3,3,1,4,374.0,2,532.0,363.0,1269.0,3,0,0,0.0,0.0,1,1,3,1,6,1,1964.0,308.0,3,3,0,0,0,0,0,0,0,6,2008,155000,9,9
190,75.0,11625,1,4,3,5,4,1965,0.0,3,3,3,3,2,4,841.0,1,0.0,198.0,1039.0,5,0,0,1.0,0.0,1,1,3,1,6,0,1965.0,504.0,3,3,0,0,0,0,0,0,0,4,2010,131500,9,9
80,80.0,9600,1,4,3,6,6,1972,164.0,3,3,3,3,3,4,674.0,2,132.0,350.0,1156.0,5,0,0,1.0,0.0,1,0,3,1,7,2,1955.0,364.0,3,3,0,0,189,0,0,0,0,3,2010,153000,9,9
20,98.0,11478,1,4,3,8,5,2008,200.0,4,3,5,3,1,6,1218.0,1,0.0,486.0,1704.0,5,0,0,1.0,0.0,2,0,3,1,7,1,2008.0,772.0,3,3,0,50,0,0,0,0,0,5,2010,306000,12,15
20,61.0,7740,1,4,3,9,5,2006,518.0,4,3,5,4,1,6,1023.0,1,0.0,663.0,1686.0,5,0,0,1.0,0.0,2,0,1,1,6,1,2006.0,899.0,3,3,266,100,0,0,0,0,0,6,2006,332200,12,20
20,71.0,9520,1,3,3,8,5,2008,338.0,4,3,4,3,4,6,1513.0,1,0.0,125.0,1638.0,5,0,0,1.0,0.0,2,0,3,1,7,1,2008.0,800.0,3,3,192,44,0,0,0,0,0,4,2008,293077,12,12
40,40.0,5400,1,4,3,6,7,2004,0.0,3,4,3,3,2,2,370.0,1,0.0,779.0,1149.0,4,467,0,0.0,0.0,2,0,3,1,5,0,1926.0,216.0,3,3,0,0,183,0,0,0,0,10,2007,152000,12,9
70,90.0,9900,1,4,3,6,4,1950,0.0,3,3,3,3,2,1,0.0,1,0.0,1008.0,1008.0,3,1032,0,0.0,0.0,2,0,5,1,8,0,1930.0,205.0,2,3,0,48,0,0,0,0,0,5,2007,117500,9,9
50,50.0,6000,1,4,3,6,6,1950,0.0,3,3,3,3,1,3,276.0,1,0.0,569.0,845.0,3,430,0,0.0,0.0,1,0,3,1,6,0,1980.0,576.0,3,3,0,0,175,0,0,0,0,7,2007,127500,9,9
20,94.0,17778,1,3,3,8,5,1981,0.0,4,3,4,3,4,5,1632.0,3,829.0,0.0,2461.0,4,0,0,1.0,0.0,2,0,2,1,7,2,1981.0,676.0,3,3,266,0,0,0,0,0,0,3,2007,373000,12,12
80,85.0,19645,1,3,3,7,6,2007,44.0,3,3,4,3,1,6,343.0,1,0.0,80.0,423.0,5,756,0,1.0,0.0,2,1,3,1,6,0,1994.0,473.0,3,3,0,0,0,0,0,0,0,6,2010,203135,9,12
60,70.0,8750,1,4,3,7,5,1996,0.0,4,3,4,3,1,1,0.0,1,0.0,880.0,880.0,5,807,0,0.0,0.0,2,1,2,1,7,1,1996.0,512.0,3,3,0,120,0,0,0,0,0,7,2009,191000,12,12
20,76.0,9139,1,3,3,8,5,2006,206.0,4,3,5,3,3,6,379.0,1,0.0,1043.0,1422.0,5,0,0,0.0,0.0,2,0,3,1,7,1,2006.0,492.0,3,3,297,50,0,0,0,0,0,9,2009,245000,12,15
20,78.0,10140,1,4,3,7,5,1999,0.0,4,3,5,3,1,2,144.0,6,1127.0,379.0,1650.0,5,0,0,1.0,0.0,2,0,3,1,7,1,1998.0,583.0,3,3,78,73,0,0,0,0,0,6,2009,213250,12,15
60,74.0,10141,1,3,3,7,5,1998,40.0,3,3,4,3,1,1,0.0,1,0.0,832.0,832.0,4,833,0,0.0,0.0,2,1,3,1,7,1,1998.0,427.0,3,3,0,94,0,0,291,0,0,12,2009,185000,9,12
160,21.0,2205,1,4,3,6,6,1973,567.0,3,3,3,3,1,5,312.0,1,0.0,213.0,525.0,3,567,0,0.0,0.0,1,1,3,1,6,0,1973.0,264.0,3,3,144,0,0,0,0,0,0,2,2007,113500,9,9
30,60.0,10914,1,4,3,3,3,1950,0.0,3,2,3,3,2,1,0.0,1,0.0,715.0,715.0,2,0,0,0.0,0.0,1,0,2,1,4,0,1967.0,660.0,2,3,0,0,75,0,112,0,0,8,2006,68000,6,9
20,129.0,9196,1,3,3,7,5,2003,0.0,4,3,5,3,1,1,0.0,1,0.0,1560.0,1560.0,5,0,0,0.0,0.0,2,0,3,1,7,0,2003.0,573.0,3,3,100,150,0,0,0,0,0,4,2010,201000,12,15
60,75.0,9803,1,4,3,7,5,2005,0.0,4,3,4,3,1,6,400.0,1,0.0,466.0,866.0,4,902,0,0.0,0.0,2,1,3,1,7,0,2005.0,603.0,3,3,0,108,0,0,0,0,0,2,2008,226700,12,12
20,59.0,17169,1,2,3,10,5,2007,970.0,5,3,5,3,3,6,1684.0,1,0.0,636.0,2320.0,5,0,0,2.0,0.0,2,1,2,1,7,1,2007.0,1174.0,3,3,192,30,0,0,0,0,0,8,2007,500067,15,15
60,59.0,9171,1,3,3,7,5,2005,0.0,4,3,4,3,3,1,0.0,1,0.0,848.0,848.0,5,750,0,0.0,0.0,2,1,3,1,7,1,2004.0,433.0,3,3,100,48,0,0,0,0,0,7,2006,201490,12,12
20,65.0,9750,1,4,2,5,7,1994,0.0,3,3,4,3,1,6,722.0,1,0.0,268.0,990.0,5,0,0,1.0,0.0,1,0,3,1,5,0,1997.0,528.0,3,3,168,0,0,0,0,0,0,8,2008,155000,9,12
90,75.0,8604,1,3,3,5,7,1978,124.0,3,4,4,3,3,6,941.0,1,0.0,0.0,941.0,4,0,0,1.0,0.0,1,0,2,1,4,0,1978.0,564.0,3,3,0,40,0,0,0,0,0,11,2009,145000,12,12
70,60.0,6155,1,3,3,6,8,1999,0.0,3,3,2,2,2,1,0.0,1,0.0,611.0,611.0,5,611,0,0.0,0.0,2,0,3,1,6,0,1920.0,502.0,3,2,0,0,84,0,0,0,0,6,2008,128000,9,4
60,58.0,9487,1,3,3,6,5,2000,0.0,3,3,4,3,1,6,520.0,1,0.0,395.0,915.0,5,750,0,1.0,0.0,2,1,3,1,7,1,2000.0,442.0,3,3,0,50,0,0,0,0,0,6,2007,187000,9,12
180,35.0,3675,1,4,3,6,5,2006,80.0,3,3,4,3,4,6,547.0,1,0.0,0.0,547.0,4,0,0,1.0,0.0,1,0,2,1,5,0,2005.0,525.0,3,3,0,28,0,0,0,0,0,4,2009,145500,9,12
30,60.0,10200,1,4,3,4,6,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,572.0,572.0,2,0,0,0.0,0.0,1,0,2,1,4,0,1940.0,200.0,3,3,0,0,72,0,0,0,0,5,2009,75000,9,9
20,75.0,11750,1,3,3,7,5,2006,204.0,4,3,4,3,2,6,20.0,1,0.0,1526.0,1546.0,5,0,0,0.0,0.0,2,0,3,1,7,0,2005.0,796.0,3,3,144,42,0,0,0,0,0,6,2007,217000,12,12
20,88.0,11896,1,3,3,7,5,2008,60.0,4,3,4,3,1,6,78.0,1,0.0,1258.0,1336.0,5,0,0,1.0,0.0,2,0,3,1,6,1,2008.0,660.0,3,3,100,48,0,0,0,0,0,5,2010,220000,12,12
60,80.0,10400,1,4,3,6,5,1972,288.0,3,3,3,3,1,3,247.0,1,0.0,485.0,732.0,4,778,0,1.0,0.0,1,2,4,1,8,1,1972.0,484.0,3,3,148,0,0,0,147,0,0,11,2006,165150,9,9
20,73.0,11883,1,4,3,7,5,1996,196.0,4,3,4,3,4,6,690.0,1,0.0,814.0,1504.0,5,0,0,1.0,0.0,2,0,3,1,6,1,1996.0,478.0,3,3,115,66,0,0,0,0,0,6,2009,203000,12,12
20,70.0,10552,1,3,3,5,5,1959,0.0,3,3,3,3,1,3,1018.0,1,0.0,380.0,1398.0,4,0,0,0.0,1.0,1,1,4,1,6,1,1959.0,447.0,3,3,0,38,0,0,0,0,0,4,2010,165500,9,9
60,80.0,9760,1,4,2,6,8,1993,340.0,3,3,3,3,4,4,536.0,3,117.0,169.0,822.0,4,831,0,0.0,0.0,2,1,3,1,7,1,1964.0,440.0,3,3,239,42,0,0,0,0,0,7,2007,187000,9,9
160,34.0,2998,1,4,3,6,5,2000,513.0,4,3,4,3,1,6,507.0,1,0.0,249.0,756.0,5,756,0,1.0,0.0,2,1,2,1,4,0,2000.0,440.0,3,3,0,32,0,0,0,0,0,8,2009,180000,12,12
50,51.0,6821,1,4,3,6,7,2005,0.0,3,3,3,3,1,4,113.0,1,0.0,538.0,651.0,4,539,0,0.0,0.0,2,0,2,1,8,1,1994.0,240.0,3,3,216,0,168,0,0,0,0,8,2007,146500,9,9
85,73.0,9069,1,4,3,6,6,1992,0.0,3,3,4,3,3,6,747.0,1,0.0,189.0,936.0,5,0,0,1.0,0.0,1,0,2,1,5,0,1992.0,564.0,3,3,120,0,0,0,0,0,0,4,2010,147000,9,12
50,60.0,8064,1,4,3,6,8,2004,0.0,3,3,3,3,1,5,481.0,3,174.0,161.0,816.0,3,408,0,1.0,0.0,1,0,3,1,5,0,1950.0,280.0,3,3,414,0,0,0,0,0,0,5,2010,132000,9,9
50,90.0,5400,1,4,3,4,6,1950,0.0,2,3,3,3,1,5,315.0,3,105.0,420.0,840.0,5,534,0,0.0,0.0,1,0,2,1,6,0,1967.0,338.0,3,3,0,0,198,0,0,0,0,10,2009,105000,6,9
60,47.0,53504,1,2,2,8,5,2003,603.0,5,3,4,3,4,5,1416.0,1,0.0,234.0,1650.0,5,1589,0,1.0,0.0,3,1,4,1,12,1,2003.0,841.0,3,3,503,36,0,0,210,0,0,6,2010,538000,15,12
20,108.0,13173,1,3,3,9,5,2007,300.0,4,3,5,3,1,6,1572.0,1,0.0,80.0,1652.0,5,0,0,1.0,0.0,2,0,2,1,6,2,2006.0,840.0,3,3,404,102,0,0,0,0,0,11,2009,325000,12,15
20,82.0,9488,1,4,3,5,6,1993,0.0,4,3,3,3,1,1,0.0,1,0.0,1046.0,1046.0,4,0,0,0.0,0.0,1,0,3,1,6,0,1947.0,240.0,3,3,0,60,122,0,0,0,0,9,2008,124000,12,9
50,60.0,10410,1,4,3,4,5,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,1313.0,1313.0,3,0,1064,0.0,0.0,2,0,3,1,8,1,1954.0,528.0,3,3,0,0,432,0,0,0,0,6,2009,142900,9,9
20,100.0,12000,1,4,3,5,7,2005,0.0,3,3,3,3,1,6,144.0,5,608.0,172.0,924.0,5,0,0,1.0,0.0,1,0,2,1,6,0,1948.0,528.0,3,3,0,36,0,0,0,0,0,5,2008,147000,9,9
75,65.0,8850,1,3,3,7,6,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,815.0,815.0,5,875,0,0.0,0.0,1,0,3,1,7,1,1916.0,225.0,3,3,0,0,330,0,0,0,0,7,2006,144000,9,9
120,41.0,7132,1,3,3,8,5,2006,178.0,4,3,4,3,2,6,24.0,1,0.0,1346.0,1370.0,5,0,0,0.0,0.0,2,0,2,1,6,1,2006.0,484.0,3,3,120,49,0,0,0,0,0,4,2010,205000,12,12
20,75.0,9937,1,4,3,5,7,1999,0.0,3,4,3,3,1,4,637.0,1,0.0,849.0,1486.0,5,0,0,1.0,0.0,1,0,3,1,7,0,1968.0,480.0,3,3,0,0,0,0,0,0,0,3,2009,167000,12,9
50,52.0,5720,1,4,3,5,6,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,676.0,676.0,5,455,0,0.0,0.0,1,1,3,1,5,0,1941.0,200.0,3,3,26,0,0,0,0,0,0,8,2009,66500,9,9
60,85.0,11103,1,3,3,7,5,2006,0.0,4,3,4,3,1,1,0.0,1,0.0,728.0,728.0,5,728,0,0.0,0.0,2,1,3,1,8,1,2006.0,440.0,3,3,0,0,0,0,0,0,0,7,2007,155835,12,12
120,57.0,8013,1,3,3,8,5,1996,0.0,4,3,4,3,1,6,741.0,1,0.0,846.0,1587.0,5,0,0,1.0,0.0,2,0,2,1,6,0,1995.0,528.0,3,3,52,50,0,0,0,0,0,9,2009,239500,12,12
20,77.0,10872,1,3,3,9,5,2006,122.0,4,3,5,4,3,6,1037.0,1,0.0,467.0,1504.0,5,0,0,1.0,0.0,2,0,2,1,6,1,2006.0,700.0,3,3,184,52,0,0,0,0,0,2,2009,300000,12,20
20,80.0,11305,1,4,3,8,5,2002,886.0,4,3,4,3,3,6,1329.0,1,0.0,593.0,1922.0,5,0,0,1.0,0.0,2,0,2,1,6,1,2002.0,692.0,3,3,201,64,0,0,0,0,0,4,2007,282000,12,12
20,70.0,9100,1,4,3,5,5,1960,69.0,3,3,3,3,1,1,0.0,1,0.0,1144.0,1144.0,3,0,0,0.0,0.0,1,0,3,1,6,1,1960.0,336.0,3,3,0,0,0,0,0,0,0,6,2007,120000,9,9
20,73.0,39104,1,3,1,7,7,2005,0.0,3,3,4,3,4,2,226.0,6,1063.0,96.0,1385.0,5,0,0,1.0,0.0,1,0,2,1,5,2,1954.0,439.0,3,3,81,0,0,0,0,0,0,4,2008,241500,9,12
120,58.0,10110,1,3,3,9,5,2008,492.0,5,3,4,3,1,6,372.0,1,0.0,1486.0,1858.0,5,0,0,1.0,0.0,2,0,2,1,7,1,2008.0,870.0,3,3,0,48,0,0,0,0,0,11,2008,336860,15,12
